,Protein Annotation,Day21-ETP,sgRNA_vs_Target,sgRNA_vs_Mutated,Mutated_vs_Target,TID,MatchResult
30097,47.25,-1.956243095,20,20,20,1,1
30098,55.77,-2.007864677,12,8,16,1,1
30099,55.77,-2.007864677,12,8,16,1,1
30100,55.77,-2.007864677,12,8,16,1,1
30101,55.77,-2.016724107,19,20,19,1,0
30102,55.77,-2.1134863,19,20,19,1,0
30103,55.77,-2.143530472,19,20,19,1,0
30104,55.77,-2.145062527,9,6,17,1,1
30105,55.77,-2.19923421,19,20,19,1,0
30106,55.77,-2.315733519,19,20,19,1,0
30107,55.77,-2.328099664,12,7,15,1,1
30108,55.77,-2.344426718,19,20,19,1,0
30109,55.77,-2.344734758,8,6,18,1,1
30110,55.77,-2.355285299,13,7,14,1,1
30111,55.77,-2.385635158,14,7,13,1,1
30112,55.77,-2.385635158,14,7,13,1,1
30113,55.77,-2.425007403,19,20,19,1,0
30114,55.77,-2.471858643,16,6,10,1,1
30115,55.77,-2.528224005,8,8,19,1,1
30116,94.78,-1.959219531,20,20,20,1,1
30117,55.77,-2.732431873,13,6,13,1,1
30118,55.77,-2.85442612,19,20,19,1,0
30119,55.77,-2.874615443,9,6,17,1,1
30120,55.77,-3.0335807160000003,19,20,19,1,0
30121,55.77,-3.05787401,8,7,19,1,1
30122,55.77,-3.166113528,19,20,19,1,0
30123,55.77,-3.18729209,11,7,16,1,1
30124,55.77,-3.21438432,11,6,15,1,1
30125,55.77,-3.302083925,19,20,19,1,0
30126,55.77,-3.477323001,8,6,18,1,1
30127,55.77,-3.733620135,19,20,19,1,0
30128,56.79,-0.280052314,20,20,20,0,1
30129,55.77,-3.888252664,12,7,15,1,1
30130,56.79,-0.710042539,20,20,20,0,1
30131,56.79,-1.977848297,20,20,20,0,1
30132,56.79,-2.103777696,20,20,20,0,1
30133,56.79,-2.437190925,20,20,20,0,1
30134,56.79,-3.074818753,20,20,20,0,1
30135,55.77,-3.888252664,12,7,15,1,1
30136,55.77,-3.914031779,10,7,17,1,1
30137,55.77,-3.914031779,10,7,17,1,1
30138,55.77,-3.914031779,10,7,17,1,1
30139,55.77,-3.914031779,10,7,17,1,1
30140,55.77,-3.928562109,11,6,15,1,1
30141,55.77,-3.977901021,15,9,12,1,1
30142,55.77,-4.16769414,17,7,10,1,1
30143,55.77,-4.16769414,17,7,10,1,1
30144,55.77,-4.21086,19,20,19,1,0
30145,55.77,-4.393842933,11,7,16,1,1
30146,55.77,-4.803525259,14,7,13,1,1
30147,71.98,3.159949077,19,20,19,1,0
30148,36.54,-1.961999949,20,20,20,1,1
30149,71.98,3.040979512,19,20,19,1,0
30150,71.98,2.8847480510000003,16,8,12,1,1
30151,71.98,2.83873349,19,20,19,1,0
30152,71.98,2.79472422,19,20,19,1,0
30153,71.98,2.673218049,17,9,12,1,1
30154,71.98,2.673218049,17,9,12,1,1
30155,71.98,2.673218049,17,9,12,1,1
30156,71.98,2.624807815,18,9,11,1,1
30157,71.98,2.624807815,18,9,11,1,1
30158,71.98,2.624807815,18,9,11,1,1
30159,71.98,2.621766515,19,20,19,1,0
30160,71.98,2.597875971,18,8,10,1,1
30161,71.98,2.50332296,13,8,15,1,1
30162,71.98,2.50332296,13,8,15,1,1
30163,71.98,2.50332296,13,8,15,1,1
30164,71.98,2.50332296,13,8,15,1,1
30165,71.98,2.498134798,19,20,19,1,0
30166,71.98,2.4514521940000003,19,20,19,1,0
30167,71.98,2.4514521940000003,19,8,9,1,1
30168,71.98,2.383719779,19,20,19,1,0
30169,75.82,-1.964554147,20,20,20,1,1
30170,71.98,2.382169315,13,8,15,1,1
30171,71.98,2.3275712000000004,19,20,19,1,0
30172,71.98,2.294474084,19,20,19,1,0
30173,71.98,2.294474084,19,9,10,1,1
30174,71.98,2.294474084,19,9,10,1,1
30175,71.98,2.282354427,18,8,10,1,1
30176,71.98,2.262015695,19,20,19,1,0
30177,71.98,2.262015695,19,8,9,1,1
30178,71.98,2.251079801,19,20,19,1,0
30179,71.98,2.069015026,19,20,19,1,0
30180,71.98,2.051633622,19,20,19,1,0
30181,71.98,1.98786237,19,20,19,1,0
30182,71.98,1.962609058,20,9,9,1,1
30183,71.98,1.899848319,19,20,19,1,0
30184,71.98,1.886552207,19,20,19,1,0
30185,46.15,-1.965543134,20,20,20,1,1
30186,71.98,1.862606489,19,20,19,1,0
30187,71.98,1.853425723,19,20,19,1,0
30188,71.98,1.853425723,19,10,9,1,1
30189,71.98,1.835043208,19,20,19,1,0
30190,71.98,1.816179828,19,20,19,1,0
30191,71.98,1.805338947,19,20,19,1,0
30192,71.98,1.804930021,14,9,15,1,1
30193,71.98,1.804930021,14,9,15,1,1
30194,71.98,1.748098955,16,8,12,1,1
30195,71.98,1.713924369,19,20,19,1,0
30196,71.98,1.697273817,19,20,19,1,0
30197,71.98,1.6779202030000002,13,8,15,1,1
30198,71.98,1.650749391,13,9,16,1,1
30199,8.79,-1.966689804,20,20,20,1,1
30200,71.98,1.650749391,13,9,16,1,1
30201,71.98,1.650749391,13,9,16,1,1
30202,71.98,1.650749391,13,9,16,1,1
30203,71.98,1.650749391,13,9,16,1,1
30204,71.98,1.643302033,19,20,19,1,0
30205,71.98,1.617255359,19,20,19,1,0
30206,71.98,1.611778625,19,20,19,1,0
30207,71.98,1.57450585,19,20,19,1,0
30208,71.98,1.5646556390000002,19,20,19,1,0
30209,71.98,1.512076872,19,20,19,1,0
30210,71.98,1.499556504,19,20,19,1,0
30211,71.98,1.494210621,19,20,19,1,0
30212,71.98,1.44349151,19,20,19,1,0
30213,71.98,1.388390036,19,20,19,1,0
30214,71.98,1.309295418,19,20,19,1,0
30215,71.98,1.156744735,19,20,19,1,0
30216,71.98,1.144442752,12,8,16,1,1
30217,21.15,-1.968255639,20,20,20,1,1
30218,71.98,1.076800437,17,7,10,1,1
30219,71.98,1.030092978,19,20,19,1,0
30220,71.98,0.977693331,19,20,19,1,0
30221,71.98,0.952209884,19,20,19,1,0
30222,71.98,0.935941037,16,7,11,1,1
30223,71.98,0.795007575,19,20,19,1,0
30224,71.98,0.775280512,19,20,19,1,0
30225,71.98,0.649051487,12,8,16,1,1
30226,71.98,0.645786868,17,7,10,1,1
30227,71.98,0.637058104,19,20,19,1,0
30228,71.98,0.487356449,16,9,13,1,1
30229,71.98,0.487356449,16,9,13,1,1
30230,71.98,0.445569444,19,20,19,1,0
30231,71.98,0.246828341,15,8,13,1,1
30232,71.98,0.228389093,9,9,20,1,1
30233,74.18,-1.969767834,20,20,20,1,1
30234,71.98,0.228389093,9,9,20,1,1
30235,71.98,0.211045497,19,20,19,1,0
30236,71.98,0.208540892,19,20,19,1,0
30237,71.98,0.148131714,19,20,19,1,0
30238,71.98,0.09477761,10,9,19,1,1
30239,71.98,0.09477761,10,9,19,1,1
30240,71.98,0.09477761,10,9,19,1,1
30241,71.98,0.077784956,15,9,14,1,1
30242,71.98,0.077784956,15,9,14,1,1
30243,71.98,0.074742906,18,8,10,1,1
30244,71.98,0.074742906,18,8,10,1,1
30245,85.44,-1.970784121,20,20,20,1,1
30246,71.98,0.019998808,8,7,19,1,1
30247,71.98,0.006415815,9,8,19,1,1
30248,71.98,-0.106482057,11,7,16,1,1
30249,71.98,-0.17460280600000005,12,7,15,1,1
30250,71.43,-1.971473507,20,20,20,1,1
30251,71.98,-0.21848578,12,8,16,1,1
30252,71.98,-0.21848578,12,8,16,1,1
30253,71.98,-0.349007714,14,9,14,1,1
30254,71.98,-0.363175348,19,20,19,1,0
30255,71.98,-0.373697196,17,7,10,1,1
30256,71.98,-0.420312399,9,8,19,1,1
30257,71.98,-0.420312399,9,8,19,1,1
30258,71.98,-0.42331375,16,9,12,1,1
30259,60.44,-1.972745047,20,20,20,1,1
30260,71.98,-0.508045326,15,9,13,1,1
30261,9.89,-1.973310971,20,20,20,1,1
30262,71.98,-0.6925821129999999,16,7,11,1,1
30263,71.98,-0.709294457,17,8,11,1,1
30264,71.98,-0.709294457,17,8,11,1,1
30265,71.98,-0.73733661,10,8,18,1,1
30266,71.98,-0.760536122,15,8,13,1,1
30267,71.98,-0.764384617,19,20,19,1,0
30268,71.98,-0.8073897329999999,9,7,18,1,1
30269,71.98,-0.86393039,19,20,19,1,0
30270,57.41,-0.462801929,20,20,20,0,1
30271,71.98,-0.92061296,11,8,17,1,1
30272,71.98,-1.055870899,17,8,11,1,1
30273,71.98,-1.065869234,16,7,11,1,1
30274,71.98,-1.097055851,12,7,15,1,1
30275,71.98,-1.127852475,19,20,19,1,0
30276,71.98,-1.1972786009999998,12,7,15,1,1
30277,71.98,-1.236180294,11,9,17,1,1
30278,71.98,-1.294171723,19,20,19,1,0
30279,71.98,-1.307318777,19,20,19,1,0
30280,71.98,-1.329289019,19,20,19,1,0
30281,71.98,-1.48178066,11,7,16,1,1
30282,71.98,-1.622986983,12,7,15,1,1
30283,71.98,-1.839614769,9,7,18,1,1
30284,71.98,-1.841256276,12,7,15,1,1
30285,71.98,-1.864664864,10,8,18,1,1
30286,71.98,-1.967746381,19,20,19,1,0
30287,71.98,-1.99919519,12,7,15,1,1
30288,71.98,-2.112300777,11,8,17,1,1
30289,71.98,-2.129165634,8,7,19,1,1
30290,46.7,-1.976070092,20,20,20,1,1
30291,71.98,-2.148439476,11,9,18,1,1
30292,71.98,-2.148439476,11,9,18,1,1
30293,71.98,-2.278022886,9,7,18,1,1
30294,71.98,-2.329659942,19,20,19,1,0
30295,71.98,-2.41588946,14,8,14,1,1
30296,71.98,-2.4546280680000003,19,20,19,1,0
30297,71.98,-2.493579878,14,8,14,1,1
30298,71.98,-2.568859308,12,7,15,1,1
30299,71.98,-2.571104627,19,20,19,1,0
30300,71.98,-2.6662213180000003,12,9,17,1,1
30301,71.98,-2.6662213180000003,12,9,17,1,1
30302,71.98,-2.6662213180000003,12,9,17,1,1
30303,71.98,-2.703491775,17,8,11,1,1
30304,71.98,-2.748976933,12,7,15,1,1
30305,71.98,-2.789794358,12,7,15,1,1
30306,71.98,-2.879033933,19,20,19,1,0
30307,71.98,-2.907182352,11,7,16,1,1
30308,71.98,-3.228287725,10,8,18,1,1
30309,71.98,-3.228287725,10,8,18,1,1
30310,71.98,-3.830795372,19,20,19,1,0
30311,71.98,-3.990877054,8,7,19,1,1
30312,71.98,-4.176849834,19,20,19,1,0
30313,71.98,-4.396828489,9,8,19,1,1
30314,46.7,2.787832287,19,20,19,1,0
30315,46.7,2.738817086,13,3,10,1,1
30316,96.15,-1.979122544,20,20,20,1,1
30317,46.7,2.725382017,13,3,10,1,1
30318,46.7,2.70601285,19,20,19,1,0
30319,46.7,2.69310487,19,20,19,1,0
30320,46.7,2.69310487,19,4,5,1,1
30321,46.7,2.6695992790000003,19,20,19,1,0
30322,46.7,2.6695992790000003,19,6,5,1,1
30323,46.7,2.42812632,18,4,6,1,1
30324,46.7,2.418920753,19,20,19,1,0
30325,46.7,2.418920753,19,4,5,1,1
30326,45.6,-1.981109425,20,20,20,1,1
30327,46.7,2.335690422,20,5,5,1,1
30328,46.7,2.3346417230000003,19,20,19,1,0
30329,46.7,2.3346417230000003,19,5,6,1,1
30330,46.7,2.3346417230000003,19,5,6,1,1
30331,46.7,2.276362935,19,20,19,1,0
30332,46.7,2.22875393,19,20,19,1,0
30333,46.7,2.195889636,13,3,10,1,1
30334,46.7,2.154198743,18,4,6,1,1
30335,87.91,-1.982512505,20,20,20,1,1
30336,46.7,2.138859529,16,5,9,1,1
30337,46.7,2.138859529,16,5,9,1,1
30338,46.7,2.138859529,16,5,9,1,1
30339,46.7,2.127054112,15,4,9,1,1
30340,46.7,2.1062558680000003,19,20,19,1,0
30341,46.7,2.087222108,19,20,19,1,0
30342,46.7,1.996187141,19,20,19,1,0
30343,46.7,1.923363593,19,20,19,1,0
30344,46.7,1.850134981,15,5,10,1,1
30345,46.7,1.850134981,15,5,10,1,1
30346,46.7,1.748900041,19,20,19,1,0
30347,46.7,1.477881773,19,20,19,1,0
30348,46.7,1.444948484,13,3,10,1,1
30349,46.7,1.348231861,19,20,19,1,0
30350,46.7,1.3257493,14,5,11,1,1
30351,46.7,1.3257493,14,5,11,1,1
30352,46.7,1.3257493,14,5,11,1,1
30353,46.7,1.3257493,14,5,11,1,1
30354,4.95,-1.984378207,20,20,20,1,1
30355,57.41,-0.7753302329999999,20,20,20,0,1
30356,46.7,1.158702276,7,5,17,1,1
30357,46.7,0.950260667,19,20,19,1,0
30358,46.7,0.941208545,15,4,9,1,1
30359,46.7,0.886699097,19,20,19,1,0
30360,46.7,0.863255105,19,20,19,1,0
30361,46.7,0.8330928009999999,19,20,19,1,0
30362,46.7,0.707261658,18,5,7,1,1
30363,46.7,0.707261658,18,5,7,1,1
30364,46.7,0.684530504,14,4,10,1,1
30365,46.7,0.452957734,6,5,18,1,1
30366,46.7,0.446007497,19,20,19,1,0
30367,46.7,0.369201754,19,20,19,1,0
30368,46.7,0.214015136,19,20,19,1,0
30369,46.7,0.100570086,19,20,19,1,0
30370,46.7,0.059466664,14,4,10,1,1
30371,11.81,-1.985723962,20,20,20,1,1
30372,46.7,0.040411111,19,20,19,1,0
30373,46.7,-0.057885367,19,20,19,1,0
30374,46.7,-0.05795131,13,3,10,1,1
30375,46.7,-0.100808723,16,4,8,1,1
30376,57.41,-0.845845863,20,20,20,0,1
30377,46.7,-0.119579717,17,4,7,1,1
30378,46.7,-0.17276670800000002,19,20,19,1,0
30379,12.91,-1.986758093,20,20,20,1,1
30380,46.7,-0.213367705,12,4,12,1,1
30381,46.7,-0.233428498,18,6,6,1,1
30382,57.41,-0.8737498659999999,20,20,20,0,1
30383,65.66,-1.987232516,20,20,20,1,1
30384,46.7,-0.238476303,11,4,13,1,1
30385,46.7,-0.251504436,12,3,11,1,1
30386,46.7,-0.254070832,12,3,11,1,1
30387,46.7,-0.26575777100000003,19,20,19,1,0
30388,46.7,-0.319063655,11,6,13,1,1
30389,46.7,-0.351181493,19,20,19,1,0
30390,46.7,-0.391632335,11,4,13,1,1
30391,46.7,-0.447242795,19,20,19,1,0
30392,46.7,-0.5246107170000001,5,4,19,1,1
30393,46.7,-0.541311878,19,20,19,1,0
30394,46.7,-0.584865624,19,20,19,1,0
30395,46.7,-0.697470438,8,5,17,1,1
30396,46.7,-0.697470438,8,5,17,1,1
30397,46.7,-0.7052656009999999,17,5,8,1,1
30398,46.7,-0.7052656009999999,17,5,8,1,1
30399,46.7,-0.729833703,17,5,7,1,1
30400,46.7,-0.8217740309999999,15,5,9,1,1
30401,46.7,-0.882882976,19,20,19,1,0
30402,46.7,-0.8964108890000001,19,20,19,1,0
30403,46.7,-0.905613954,19,20,19,1,0
30404,46.7,-0.979617728,19,20,19,1,0
30405,46.7,-0.989139892,13,3,10,1,1
30406,46.7,-1.016914537,5,5,20,1,1
30407,46.7,-1.024719768,19,20,19,1,0
30408,46.7,-1.043188629,13,4,11,1,1
30409,46.7,-1.062516777,13,4,11,1,1
30410,46.7,-1.062516777,13,4,11,1,1
30411,46.7,-1.104115166,16,4,8,1,1
30412,46.7,-1.104977108,19,20,19,1,0
30413,46.7,-1.122734387,8,4,16,1,1
30414,46.7,-1.12309717,12,5,13,1,1
30415,46.7,-1.12309717,12,5,13,1,1
30416,46.7,-1.129226775,19,20,19,1,0
30417,46.7,-1.139339349,19,20,19,1,0
30418,46.7,-1.14790204,9,4,15,1,1
30419,46.7,-1.281816549,7,4,17,1,1
30420,46.7,-1.391934139,11,5,14,1,1
30421,46.7,-1.391934139,11,5,14,1,1
30422,61.54,-1.991010243,20,20,20,1,1
30423,46.7,-1.404567782,19,20,19,1,0
30424,46.7,-1.4787085080000002,19,20,19,1,0
30425,46.7,-1.495713747,15,3,8,1,1
30426,46.7,-1.53499426,9,4,15,1,1
30427,46.7,-1.550112615,15,3,8,1,1
30428,46.7,-1.60784194,15,3,8,1,1
30429,46.7,-1.6234043459999998,19,20,19,1,0
30430,46.7,-1.627740781,12,3,11,1,1
30431,46.7,-1.628872944,19,20,19,1,0
30432,46.7,-1.640007767,13,5,12,1,1
30433,46.7,-1.640007767,13,5,12,1,1
30434,46.7,-1.640007767,13,5,12,1,1
30435,46.7,-1.664722675,19,20,19,1,0
30436,46.7,-1.747601044,19,20,19,1,0
30437,46.7,-1.7832910869999998,7,4,17,1,1
30438,46.7,-1.853745984,10,4,14,1,1
30439,46.7,-1.863820485,9,5,16,1,1
30440,46.7,-1.863820485,9,5,16,1,1
30441,46.7,-1.873150904,7,5,18,1,1
30442,46.7,-1.873150904,7,5,18,1,1
30443,46.7,-1.941517046,10,4,14,1,1
30444,57.41,-1.04657702,20,20,20,0,1
30445,46.7,-1.960920784,6,4,18,1,1
30446,46.7,-1.984239337,19,20,19,1,0
30447,46.7,-1.993774501,19,20,19,1,0
30448,46.7,-2.002348537,19,20,19,1,0
30449,98.35,-1.99441328,20,20,20,1,1
30450,46.7,-2.013882662,6,4,18,1,1
30451,46.7,-2.031341963,16,4,8,1,1
30452,46.7,-2.031341963,16,4,8,1,1
30453,46.7,-2.068191794,19,20,19,1,0
30454,46.7,-2.076365712,5,4,19,1,1
30455,46.7,-2.172047275,12,4,12,1,1
30456,46.7,-2.211074785,19,20,19,1,0
30457,46.7,-2.232427446,17,4,7,1,1
30458,46.7,-2.320768332,19,20,19,1,0
30459,46.7,-2.389952338,19,20,19,1,0
30460,46.7,-2.6236444480000003,19,20,19,1,0
30461,46.7,-2.73824592,19,20,19,1,0
30462,46.7,-2.783642018,10,6,14,1,1
30463,46.7,-2.835861425,19,20,19,1,0
30464,46.7,-2.840165461,19,20,19,1,0
30465,46.7,-2.902050754,19,20,19,1,0
30466,46.7,-3.0275070060000004,13,4,11,1,1
30467,46.7,-3.315603717,10,5,15,1,1
30468,46.7,-3.315603717,10,5,15,1,1
30469,46.7,-3.35762551,6,5,19,1,1
30470,46.7,-3.35762551,6,5,19,1,1
30471,46.7,-3.37586139,8,6,16,1,1
30472,46.7,-3.552584472,19,20,19,1,0
30473,46.7,-3.787211793,14,4,10,1,1
30474,46.7,-3.787211793,14,4,10,1,1
30475,46.7,-3.787211793,14,4,10,1,1
30476,46.7,-3.831803532,12,5,12,1,1
30477,46.7,-3.946319849,19,20,19,1,0
30478,46.7,-3.952713502,9,5,15,1,1
30479,46.7,-4.210893156,19,20,19,1,0
30480,46.7,-4.472322118,8,4,16,1,1
30481,83.95,0.4970489870000001,19,20,19,0,0
30482,83.95,0.3762909,18,5,7,0,1
30483,83.95,0.3762909,18,5,7,0,1
30484,83.95,0.297850261,9,4,15,0,1
30485,83.95,0.1670068,13,5,12,0,1
30486,83.95,0.1670068,13,5,12,0,1
30487,83.95,0.11710923,19,20,19,0,0
30488,83.95,0.11710923,19,4,5,0,1
30489,83.95,0.01777882,19,20,19,0,0
30490,83.95,-0.081293589,16,4,8,0,1
30491,83.95,-0.128107089,15,5,10,0,1
30492,83.95,-0.128107089,15,5,10,0,1
30493,83.95,-0.189788559,19,20,19,0,0
30494,83.95,-0.215278942,19,20,19,0,0
30495,25.27,-2.001794407,20,20,20,1,1
30496,83.95,-0.215278942,19,4,5,0,1
30497,83.95,-0.222018175,19,20,19,0,0
30498,83.95,-0.22306733,19,20,19,0,0
30499,83.95,-0.310834916,12,5,12,0,1
30500,83.95,-0.34196662,12,5,13,0,1
30501,83.95,-0.34196662,12,5,13,0,1
30502,83.95,-0.385083831,19,20,19,0,0
30503,83.95,-0.3884851720000001,19,20,19,0,0
30504,83.95,-0.394938578,15,6,9,0,1
30505,83.95,-0.521591748,19,20,19,0,0
30506,83.95,-0.534242423,19,20,19,0,0
30507,35.71,-2.003277836,20,20,20,1,1
30508,82.14,-2.003297966,20,20,20,1,1
30509,83.95,-0.624648935,15,4,9,0,1
30510,41.21,-2.003554702,20,20,20,1,1
30511,83.95,-0.626452028,19,20,19,0,0
30512,24.45,-2.003651626,20,20,20,1,1
30513,83.95,-0.68249972,15,3,8,0,1
30514,83.95,-0.7212834290000001,19,20,19,0,0
30515,83.95,-0.733635719,5,5,20,0,1
30516,83.95,-0.7772543359999999,13,5,11,0,1
30517,83.95,-0.813731013,8,4,16,0,1
30518,83.95,-0.813731013,8,4,16,0,1
30519,83.95,-0.814634183,7,4,17,0,1
30520,83.95,-0.8388958240000001,19,20,19,0,0
30521,83.95,-0.8504626740000001,19,20,19,0,0
30522,83.95,-0.949662146,10,4,14,0,1
30523,83.95,-0.949662146,10,4,14,0,1
30524,83.95,-0.962098699,19,20,19,0,0
30525,83.95,-1.01424667,16,5,9,0,1
30526,83.95,-1.01424667,16,5,9,0,1
30527,83.95,-1.01424667,16,5,9,0,1
30528,83.95,-1.036604155,19,20,19,0,0
30529,83.95,-1.059287253,9,5,16,0,1
30530,83.95,-1.059287253,9,5,16,0,1
30531,83.95,-1.073042908,9,4,15,0,1
30532,83.95,-1.086810138,19,20,19,0,0
30533,83.95,-1.090627516,9,3,14,0,1
30534,83.95,-1.0959130259999998,13,3,10,0,1
30535,83.95,-1.107005017,19,20,19,0,0
30536,83.95,-1.12446301,19,20,19,0,0
30537,83.95,-1.125249013,13,4,11,0,1
30538,83.95,-1.164671934,9,3,14,0,1
30539,83.95,-1.199235419,19,20,19,0,0
30540,83.95,-1.219601598,14,5,11,0,1
30541,83.95,-1.219601598,14,5,11,0,1
30542,83.95,-1.219601598,14,5,11,0,1
30543,83.95,-1.237975304,18,4,6,0,1
30544,83.95,-1.26055208,19,20,19,0,0
30545,83.95,-1.276797306,13,4,11,0,1
30546,83.95,-1.305463407,19,20,19,0,0
30547,83.95,-1.407425123,14,4,10,0,1
30548,83.95,-1.45301904,13,3,10,0,1
30549,83.95,-1.474589516,19,20,19,0,0
30550,83.95,-1.481980561,19,20,19,0,0
30551,83.95,-1.551753582,19,20,19,0,0
30552,83.95,-1.5761566180000002,5,4,19,0,1
30553,83.95,-1.580155456,17,5,8,0,1
30554,83.95,-1.580155456,17,5,8,0,1
30555,83.95,-1.601792423,19,20,19,0,0
30556,83.95,-1.6125415369999998,15,3,8,0,1
30557,83.95,-1.614392909,14,4,10,0,1
30558,83.95,-1.614392909,14,4,10,0,1
30559,83.95,-1.620402023,5,4,19,0,1
30560,83.95,-1.657121832,6,4,18,0,1
30561,83.95,-1.681481671,12,4,12,0,1
30562,83.95,-1.71014577,6,5,18,0,1
30563,83.95,-1.785687721,7,3,16,0,1
30564,83.95,-1.788861465,17,4,7,0,1
30565,83.95,-1.796882855,19,20,19,0,0
30566,83.95,-1.835018729,7,3,16,0,1
30567,83.95,-1.845802103,19,20,19,0,0
30568,83.95,-1.87179962,17,6,7,0,1
30569,83.95,-1.911976385,19,20,19,0,0
30570,83.95,-1.924698867,19,20,19,0,0
30571,83.95,-1.941819329,19,20,19,0,0
30572,83.95,-1.961068693,19,20,19,0,0
30573,83.95,-1.961068693,19,5,6,0,1
30574,83.95,-1.961068693,19,5,6,0,1
30575,83.95,-1.961594713,20,5,5,0,1
30576,83.95,-1.966946287,19,20,19,0,0
30577,46.7,-2.010854795,20,20,20,1,1
30578,83.95,-1.991647815,19,20,19,0,0
30579,83.95,-2.000577187,19,20,19,0,0
30580,83.95,-2.002174892,10,5,15,0,1
30581,83.95,-2.002174892,10,5,15,0,1
30582,83.95,-2.002174892,10,5,15,0,1
30583,83.95,-2.167190119,9,3,14,0,1
30584,83.95,-2.179594792,18,6,6,0,1
30585,83.95,-2.183194784,19,20,19,0,0
30586,83.95,-2.184248326,11,4,13,0,1
30587,83.95,-2.211709963,16,4,8,0,1
30588,93.68,-2.011815891,20,20,20,1,1
30589,83.95,-2.211709963,16,4,8,0,1
30590,83.95,-2.246307495,19,20,19,0,0
30591,83.95,-2.272225502,19,20,19,0,0
30592,83.95,-2.272361118,8,5,17,0,1
30593,83.95,-2.272361118,8,5,17,0,1
30594,90.66,-2.012512137,20,20,20,1,1
30595,83.95,-2.272361118,8,5,17,0,1
30596,83.95,-2.282763193,19,20,19,0,0
30597,83.95,-2.324404754,11,5,14,0,1
30598,83.95,-2.324404754,11,5,14,0,1
30599,83.95,-2.331362826,7,5,18,0,1
30600,83.95,-2.331362826,7,5,18,0,1
30601,83.95,-2.35772627,7,3,16,0,1
30602,83.95,-2.362596776,10,4,14,0,1
30603,83.95,-2.441129796,5,5,19,0,1
30604,83.95,-2.46585726,19,20,19,0,0
30605,83.95,-2.46585726,19,6,5,0,1
30606,83.95,-2.493368472,19,20,19,0,0
30607,83.95,-2.529181227,19,20,19,0,0
30608,83.95,-2.558515894,19,20,19,0,0
30609,83.95,-2.573999559,16,4,8,0,1
30610,83.95,-2.697848549,6,5,19,0,1
30611,83.95,-2.697848549,6,5,19,0,1
30612,83.95,-2.80122271,19,20,19,0,0
30613,83.95,-2.861288164,11,6,13,0,1
30614,83.95,-2.9228276660000003,19,20,19,0,0
30615,83.95,-2.9687657460000003,19,20,19,0,0
30616,83.95,-2.970766836,19,20,19,0,0
30617,83.95,-2.977521882,8,4,16,0,1
30618,83.95,-3.02864413,19,20,19,0,0
30619,83.95,-3.040593991,19,20,19,0,0
30620,83.95,-3.051196098,13,3,10,0,1
30621,72.53,-2.01511754,20,20,20,1,1
30622,11.81,-2.015203299,20,20,20,1,1
30623,83.95,-3.085691648,15,4,9,0,1
30624,83.95,-3.131907525,15,3,8,0,1
30625,83.95,-3.1707513730000003,14,4,10,0,1
30626,83.95,-3.18023516,11,4,13,0,1
30627,83.95,-3.183554414,8,4,16,0,1
30628,83.95,-3.267096675,19,20,19,0,0
30629,83.95,-3.286991482,12,4,12,0,1
30630,83.95,-3.347926184,19,20,19,0,0
30631,83.95,-3.358834051,7,5,17,0,1
30632,83.95,-3.464747233,7,4,17,0,1
30633,83.95,-3.5130184860000004,19,20,19,0,0
30634,83.95,-3.530833127,18,4,6,0,1
30635,83.95,-3.671282471,9,5,15,0,1
30636,83.95,-3.694783665,19,20,19,0,0
30637,83.95,-4.031409635,19,20,19,0,0
30638,83.95,-4.063166226,19,20,19,0,0
30639,83.95,-4.111647167,6,4,18,0,1
30640,1.37,-2.016851232,20,20,20,1,1
30641,83.95,-4.147405697,19,20,19,0,0
30642,83.95,-4.333306704,19,20,19,0,0
30643,83.95,-4.527540218,19,20,19,0,0
30644,83.95,-4.607904444,19,20,19,0,0
30645,83.95,-4.701998669,17,4,7,0,1
30646,83.95,-4.706719931,10,4,14,0,1
30647,65.66,0.720022504,19,20,19,1,0
30648,65.66,0.529423439,16,7,11,1,1
30649,65.66,0.404824403,19,20,19,1,0
30650,65.66,0.271187627,13,7,14,1,1
30651,65.66,0.23465267,12,6,14,1,1
30652,65.66,0.228224531,14,8,14,1,1
30653,65.66,0.228224531,14,8,14,1,1
30654,65.66,0.10879553,19,20,19,1,0
30655,65.66,0.10879553,19,7,8,1,1
30656,65.66,0.054455829,18,7,9,1,1
30657,65.66,0.040078781,8,6,18,1,1
30658,65.66,0.029712219,10,6,16,1,1
30659,57.41,-1.866388334,20,20,20,0,1
30660,65.66,0.012290873,19,20,19,1,0
30661,65.66,-0.023743387,19,20,19,1,0
30662,65.66,-0.024829802,16,8,12,1,1
30663,65.66,-0.024829802,16,8,12,1,1
30664,5.49,-2.020078091,20,20,20,1,1
30665,10.16,-2.020124474,20,20,20,1,1
30666,65.66,-0.078174258,19,20,19,1,0
30667,65.66,-0.078174258,19,8,9,1,1
30668,65.66,-0.078174258,19,8,9,1,1
30669,65.66,-0.078174258,19,8,9,1,1
30670,65.66,-0.1122221,18,6,8,1,1
30671,65.66,-0.11886469,12,8,16,1,1
30672,65.66,-0.11886469,12,8,16,1,1
30673,65.66,-0.11886469,12,8,16,1,1
30674,65.66,-0.11886469,12,8,16,1,1
30675,65.66,-0.13851971400000002,17,6,9,1,1
30676,65.66,-0.191801048,19,20,19,1,0
30677,65.66,-0.192203219,11,6,15,1,1
